Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.993169,2,0.074,0,2.00137,17.8555,0.397095,0.003381,0,0.397109,0.074,74,1
0.993349,2,0.075,0,2.00141,17.8555,0.434208,0.00404879,0,0.434227,0.075,75,1
0.993349,2,0.076,0,2.00144,17.8555,0.434208,0.00404879,0,0.434227,0.076,76,1
0.993349,2,0.077,0,2.00148,17.8555,0.434208,0.00404879,0,0.434227,0.077,77,1
0.993349,2,0.078,0,2.00152,17.8555,0.434208,0.00404879,0,0.434227,0.078,78,1
0.993349,2,0.079,0,2.00156,17.8555,0.434208,0.00404879,0,0.434227,0.079,79,1
0.993349,2,0.08,0,2.0016,17.8555,0.434208,0.00404879,0,0.434227,0.08,80,1
0.993349,2,0.081,0,2.00164,17.8555,0.434208,0.00404879,0,0.434227,0.081,81,1
0.993546,2,0.082,0,2.00168,17.8556,0.471419,0.00478153,0,0.471444,0.082,82,1
0.993546,2,0.083,0,2.00172,17.8556,0.471419,0.00478153,0,0.471444,0.083,83,1
0.993546,2,0.084,0,2.00176,17.8556,0.471419,0.00478153,0,0.471444,0.084,84,1
0.993546,2,0.085,0,2.00181,17.8556,0.471419,0.00478153,0,0.471444,0.085,85,1
0.993546,2,0.086,0,2.00185,17.8556,0.471419,0.00478153,0,0.471444,0.086,86,1
0.993546,2,0.087,0,2.00189,17.8556,0.471419,0.00478153,0,0.471444,0.087,87,1
0.993546,2,0.088,0,2.00194,17.8556,0.471419,0.00478153,0,0.471444,0.088,88,1
0.993759,2,0.089,0,2.00198,17.8556,0.50861,0.00557828,0,0.508641,0.089,89,1
0.993759,2,0.09,0,2.00202,17.8556,0.50861,0.00557828,0,0.508641,0.09,90,1
0.993759,2,0.091,0,2.00207,17.8556,0.50861,0.00557828,0,0.508641,0.091,91,1
0.993759,2,0.092,0,2.00211,17.8556,0.50861,0.00557828,0,0.508641,0.092,92,1
0.993759,2,0.093,0,2.00216,17.8556,0.50861,0.00557828,0,0.508641,0.093,93,1
0.993759,2,0.094,0,2.00221,17.8556,0.50861,0.00557828,0,0.508641,0.094,94,1
0.993759,2,0.095,0,2.00225,17.8556,0.50861,0.00557828,0,0.508641,0.095,95,1
0.993989,2,0.096,0,2.0023,17.8556,0.545648,0.00643719,0,0.545686,0.096,96,1
0.993989,2,0.097,0,2.00235,17.8556,0.545648,0.00643719,0,0.545686,0.097,97,1
0.993989,2,0.098,0,2.0024,17.8556,0.545648,0.00643719,0,0.545686,0.098,98,1
0.993989,2,0.099,0,2.00245,17.8556,0.545648,0.00643719,0,0.545686,0.099,99,1
0.993989,2,0.1,0,2.0025,17.8556,0.545648,0.00643719,0,0.545686,0.1,100,1
0.993989,2,0.101,0,2.00255,17.8556,0.545648,0.00643719,0,0.545686,0.101,101,1
0.993989,2,0.102,0,2.0026,17.8556,0.545648,0.00643719,0,0.545686,0.102,102,1
0.994233,2,0.103,0,2.00265,17.8556,0.582387,0.00735536,0,0.582434,0.103,103,1
0.994233,2,0.104,0,2.0027,17.8556,0.582387,0.00735536,0,0.582434,0.104,104,1
0.994233,2,0.105,0,2.00275,17.8556,0.582387,0.00735536,0,0.582434,0.105,105,1
0.994233,2,0.106,0,2.00281,17.8556,0.582387,0.00735536,0,0.582434,0.106,106,1
0.994233,2,0.107,0,2.00286,17.8556,0.582387,0.00735536,0,0.582434,0.107,107,1
0.994233,2,0.108,0,2.00291,17.8556,0.582387,0.00735536,0,0.582434,0.108,108,1
0.994233,2,0.109,0,2.00297,17.8556,0.582387,0.00735536,0,0.582434,0.109,109,1
0.994233,2,0.11,0,2.00302,17.8556,0.582387,0.00735536,0,0.582434,0.11,110,1
0.994492,2,0.111,0,2.00308,17.8557,0.61867,0.00832877,0,0.618727,0.111,111,1
0.994492,2,0.112,0,2.00313,17.8557,0.61867,0.00832877,0,0.618727,0.112,112,1
0.994492,2,0.113,0,2.00319,17.8557,0.61867,0.00832877,0,0.618727,0.113,113,1
0.994492,2,0.114,0,2.00325,17.8557,0.61867,0.00832877,0,0.618727,0.114,114,1
0.994492,2,0.115,0,2.0033,17.8557,0.61867,0.00832877,0,0.618727,0.115,115,1
0.994492,2,0.116,0,2.00336,17.8557,0.61867,0.00832877,0,0.618727,0.116,116,1
0.994492,2,0.117,0,2.00342,17.8557,0.61867,0.00832877,0,0.618727,0.117,117,1
0.994492,2,0.118,0,2.00348,17.8557,0.61867,0.00832877,0,0.618727,0.118,118,1
0.994764,2,0.119,0,2.00354,17.8557,0.654328,0.00935219,0,0.654395,0.119,119,1
0.994764,2,0.12,0,2.0036,17.8557,0.654328,0.00935219,0,0.654395,0.12,120,1
0.994764,2,0.121,0,2.00366,17.8557,0.654328,0.00935219,0,0.654395,0.121,121,1
0.994764,2,0.122,0,2.00372,17.8557,0.654328,0.00935219,0,0.654395,0.122,122,1
0.994764,2,0.123,0,2.00378,17.8557,0.654328,0.00935219,0,0.654395,0.123,123,1
0.994764,2,0.124,0,2.00384,17.8557,0.654328,0.00935219,0,0.654395,0.124,124,1
0.994764,2,0.125,0,2.0039,17.8557,0.654328,0.00935219,0,0.654395,0.125,125,1
0.994764,2,0.126,0,2.00397,17.8557,0.654328,0.00935219,0,0.654395,0.126,126,1
0.995046,2,0.127,0,2.00403,17.8557,0.689183,0.0104192,0,0.689262,0.127,127,1
0.995046,2,0.128,0,2.00409,17.8557,0.689183,0.0104192,0,0.689262,0.128,128,1
0.995046,2,0.129,0,2.00416,17.8557,0.689183,0.0104192,0,0.689262,0.129,129,1
0.995046,2,0.13,0,2.00422,17.8557,0.689183,0.0104192,0,0.689262,0.13,130,1
0.995046,2,0.131,0,2.00429,17.8557,0.689183,0.0104192,0,0.689262,0.131,131,1
0.995046,2,0.132,0,2.00435,17.8557,0.689183,0.0104192,0,0.689262,0.132,132,1
0.995046,2,0.133,0,2.00442,17.8557,0.689183,0.0104192,0,0.689262,0.133,133,1
0.995046,2,0.134,0,2.00448,17.8557,0.689183,0.0104192,0,0.689262,0.134,134,1
0.995338,2,0.135,0,2.00455,17.8558,0.723053,0.0115219,0,0.723145,0.135,135,1
0.995338,2,0.136,0,2.00462,17.8558,0.723053,0.0115219,0,0.723145,0.136,136,1
0.995338,2,0.137,0,2.00469,17.8558,0.723053,0.0115219,0,0.723145,0.137,137,1
0.995338,2,0.138,0,2.00476,17.8558,0.723053,0.0115219,0,0.723145,0.138,138,1
0.995338,2,0.139,0,2.00482,17.8558,0.723053,0.0115219,0,0.723145,0.139,139,1
0.995338,2,0.14,0,2.00489,17.8558,0.723053,0.0115219,0,0.723145,0.14,140,1
0.995338,2,0.141,0,2.00496,17.8558,0.723053,0.0115219,0,0.723145,0.141,141,1
0.995338,2,0.142,0,2.00503,17.8558,0.723053,0.0115219,0,0.723145,0.142,142,1
0.995636,2,0.143,0,2.00511,17.8558,0.755755,0.0126516,0,0.755861,0.143,143,1
0.995636,2,0.144,0,2.00518,17.8558,0.755755,0.0126516,0,0.755861,0.144,144,1
0.995636,2,0.145,0,2.00525,17.8558,0.755755,0.0126516,0,0.755861,0.145,145,1
0.995636,2,0.146,0,2.00532,17.8558,0.755755,0.0126516,0,0.755861,0.146,146,1
0.995636,2,0.147,0,2.00539,17.8558,0.755755,0.0126516,0,0.755861,0.147,147,1
0.995636,2,0.148,0,2.00547,17.8558,0.755755,0.0126516,0,0.755861,0.148,148,1
0.995636,2,0.149,0,2.00554,17.8558,0.755755,0.0126516,0,0.755861,0.149,149,1
0.995636,2,0.15,0,2.00562,17.8558,0.755755,0.0126516,0,0.755861,0.15,150,1
0.995938,2,0.151,0,2.00569,17.8558,0.787107,0.0137981,0,0.787228,0.151,151,1
0.995938,2,0.152,0,2.00577,17.8558,0.787107,0.0137981,0,0.787228,0.152,152,1
0.995938,2,0.153,0,2.00584,17.8558,0.787107,0.0137981,0,0.787228,0.153,153,1
0.995938,2,0.154,0,2.00592,17.8558,0.787107,0.0137981,0,0.787228,0.154,154,1
0.995938,2,0.155,0,2.006,17.8558,0.787107,0.0137981,0,0.787228,0.155,155,1
0.995938,2,0.156,0,2.00607,17.8558,0.787107,0.0137981,0,0.787228,0.156,156,1
