 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.775000000,    0.732653848,  -11.357629532,  645.536938470,    0.000000000
    0.785000000,    0.744473275,  -10.802356919,  659.982297788,    0.000000000
    0.795000000,    0.756478959,  -10.245186875,  674.754241149,    0.000000000
    0.805000000,    0.768649969,   -9.687110956,  689.831507844,    0.000000000
    0.815000000,    0.780965105,   -9.129206067,  705.191242448,    0.000000000
    0.825000000,    0.793401280,   -8.572474175,  720.807564451,    0.000000000
    0.835000000,    0.805933943,   -8.017972331,  736.653914009,    0.000000000
    0.845000000,    0.818535407,   -7.466862177,  752.695194205,    0.000000000
    0.855000000,    0.831175056,   -6.920213212,  768.899457742,    0.000000000
    0.865000000,    0.843817583,   -6.379549643,  785.215671472,    0.000000000
    0.875000000,    0.856423130,   -5.845948637,  801.605445332,    0.000000000
    0.885000000,    0.868945125,   -5.321577421,  817.992501368,    0.000000000
    0.895000000,    0.881331311,   -4.807486945,  834.332193057,    0.000000000
    0.905000000,    0.893520109,   -4.306846050,  850.512127493,    0.000000000
    0.915000000,    0.905445150,   -3.820657033,  866.483374268,    0.000000000
    0.925000000,    0.917027546,   -3.353438617,  882.088794120,    0.000000000
    0.935000000,    0.928189317,   -2.906188963,  897.277962761,    0.000000000
    0.945000000,    0.938838645,   -2.484865761,  911.849190313,    0.000000000
    0.955000000,    0.948904920,   -2.090637716,  925.750509830,    0.000000000
    0.965000000,    0.958328781,   -1.730508640,  938.752182561,    0.000000000
    0.975000000,    0.967160434,   -1.406416835,  950.794897635,    0.000000000
    0.985000000,    0.975604633,   -1.126361126,  961.642772429,    0.000000000
    0.995000000,    0.983828534,   -0.902489090,  970.855293745,    0.000000000

