 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.775000000,    0.729355348,  -11.513847480,  642.044864232,    0.000000000
    0.785000000,    0.741287844,  -10.945237629,  656.783975091,    0.000000000
    0.795000000,    0.753484963,  -10.371155569,  671.956156666,    0.000000000
    0.805000000,    0.765934460,   -9.792417830,  687.552027505,    0.000000000
    0.815000000,    0.778622405,   -9.209884592,  703.559629849,    0.000000000
    0.825000000,    0.791533146,   -8.624456145,  719.964302551,    0.000000000
    0.835000000,    0.804649048,   -8.037078801,  736.748280140,    0.000000000
    0.845000000,    0.817949986,   -7.448761597,  753.889942308,    0.000000000
    0.855000000,    0.831412503,   -6.860605540,  771.362615347,    0.000000000
    0.865000000,    0.845008570,   -6.273848088,  789.132786914,    0.000000000
    0.875000000,    0.858703798,   -5.689926968,  807.157535672,    0.000000000
    0.885000000,    0.872454927,   -5.110569363,  825.380896820,    0.000000000
    0.895000000,    0.886206343,   -4.537914642,  843.728790475,    0.000000000
    0.905000000,    0.899885346,   -3.974680724,  862.102064887,    0.000000000
    0.915000000,    0.913395893,   -3.424383762,  880.367249805,    0.000000000
    0.925000000,    0.926610898,   -2.891613911,  898.345020914,    0.000000000
    0.935000000,    0.939363961,   -2.382346479,  915.797630520,    0.000000000
    0.945000000,    0.951443365,   -1.904211884,  932.419365060,    0.000000000
    0.955000000,    0.962594280,   -1.466544360,  947.838792390,    0.000000000
    0.965000000,    0.972538335,   -1.079899291,  961.646430177,    0.000000000
    0.975000000,    0.981019253,   -0.754679929,  973.460770703,    0.000000000
    0.985000000,    0.987864302,   -0.499016744,  983.018955899,    0.000000000
    0.995000000,    0.993248070,   -0.310274670,  990.538097618,    0.000000000

